GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,YEAR.id,ESTAB,RCPTOT,OPEX,PAYANN,PAYQTR1,EMP,ADMIN_PCT,IMPUT_PCT
Geographic identifier code,Id2,Geographic area name,2012 NAICS code,Meaning of 2012 NAICS code,Type of operation or tax status code,Meaning of Type of operation or tax status code,Year,Number of establishments,"Receipts/Revenue ($1,000)","Operating expenses ($1,000)","Annual payroll ($1,000)","First-quarter payroll ($1,000)",Number of paid employees for pay period including March 12,Percent of receipts/revenue from administrative records (%),Percent of receipts/revenue estimated (%)
330M200US104,104,"Albany-Schenectady, NY CSA",62,Health care and social assistance,A,All establishments,2012,3312,7704425.00,N,3252921,792566,84446,11.1,8.4
330M200US104,104,"Albany-Schenectady, NY CSA",621,Ambulatory health care services,A,All establishments,2012,1884,2705840.00,N,1117373,274355,22479,23.8,9.6
330M200US104,104,"Albany-Schenectady, NY CSA",6211,Offices of physicians,A,All establishments,2012,710,1295718.00,N,540117,118101,8295,28.5,11
330M200US104,104,"Albany-Schenectady, NY CSA",62111,Offices of physicians,A,All establishments,2012,710,1295718.00,N,540117,118101,8295,28.5,11
330M200US104,104,"Albany-Schenectady, NY CSA",621111,Offices of physicians (except mental health specialists),A,All establishments,2012,680,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621112,"Offices of physicians, mental health specialists",A,All establishments,2012,30,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6212,Offices of dentists,A,All establishments,2012,462,401595.00,N,142585,32848,3279,35.9,7.9
330M200US104,104,"Albany-Schenectady, NY CSA",62121,Offices of dentists,A,All establishments,2012,462,401595.00,N,142585,32848,3279,35.9,7.9
330M200US104,104,"Albany-Schenectady, NY CSA",621210,Offices of dentists,A,All establishments,2012,462,401595.00,N,142585,32848,3279,35.9,7.9
330M200US104,104,"Albany-Schenectady, NY CSA",6213,Offices of other health practitioners,A,All establishments,2012,419,181081.00,N,67015,16252,2016,39,13.7
330M200US104,104,"Albany-Schenectady, NY CSA",62131,Offices of chiropractors,A,All establishments,2012,121,23736.00,N,6860,1648,261,57.9,7.8
330M200US104,104,"Albany-Schenectady, NY CSA",621310,Offices of chiropractors,A,All establishments,2012,121,23736.00,N,6860,1648,261,57.9,7.8
330M200US104,104,"Albany-Schenectady, NY CSA",62132,Offices of optometrists,A,All establishments,2012,46,29649.00,N,8026,1951,226,33.7,5
330M200US104,104,"Albany-Schenectady, NY CSA",621320,Offices of optometrists,A,All establishments,2012,46,29649.00,N,8026,1951,226,33.7,5
330M200US104,104,"Albany-Schenectady, NY CSA",62133,Offices of mental health practitioners (except physicians),A,All establishments,2012,56,20265.00,N,8079,1983,267,36.3,8.5
330M200US104,104,"Albany-Schenectady, NY CSA",621330,Offices of mental health practitioners (except physicians),A,All establishments,2012,56,20265.00,N,8079,1983,267,36.3,8.5
330M200US104,104,"Albany-Schenectady, NY CSA",62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,113,73215.00,N,34333,8322,967,30.6,20.4
330M200US104,104,"Albany-Schenectady, NY CSA",621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,113,73215.00,N,34333,8322,967,30.6,20.4
330M200US104,104,"Albany-Schenectady, NY CSA",6213401,Speech therapists and audiologists,A,All establishments,2012,25,18190.00,N,8276,2198,266,45.1,24
330M200US104,104,"Albany-Schenectady, NY CSA",6213402,Physical and occupational therapists,A,All establishments,2012,88,55025.00,N,26057,6124,701,25.8,19.2
330M200US104,104,"Albany-Schenectady, NY CSA",62139,Offices of all other health practitioners,A,All establishments,2012,83,34216.00,N,9717,2348,295,50.1,14.1
330M200US104,104,"Albany-Schenectady, NY CSA",621391,Offices of podiatrists,A,All establishments,2012,51,23735.00,N,5952,1410,183,56.5,12.5
330M200US104,104,"Albany-Schenectady, NY CSA",621399,Offices of all other miscellaneous health practitioners,A,All establishments,2012,32,10481.00,N,3765,938,112,35.7,17.7
330M200US104,104,"Albany-Schenectady, NY CSA",6214,Outpatient care centers,A,All establishments,2012,106,330452.00,N,127461,29886,2820,7.5,10.6
330M200US104,104,"Albany-Schenectady, NY CSA",62141,Family planning centers,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621410,Family planning centers,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62142,Outpatient mental health and substance abuse centers,A,All establishments,2012,25,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621420,Outpatient mental health and substance abuse centers,A,All establishments,2012,25,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62149,Other outpatient care centers,A,All establishments,2012,69,275325.00,N,102365,23625,2116,8.9,8.3
330M200US104,104,"Albany-Schenectady, NY CSA",621491,HMO medical centers,A,All establishments,2012,2,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621492,Kidney dialysis centers,A,All establishments,2012,7,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621493,Freestanding ambulatory surgical and emergency centers,A,All establishments,2012,26,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621498,All other outpatient care centers,A,All establishments,2012,34,116129.00,N,54400,12513,1184,0,3.8
330M200US104,104,"Albany-Schenectady, NY CSA",6215,Medical and diagnostic laboratories,A,All establishments,2012,62,149177.00,N,52657,12855,631,7.2,8
330M200US104,104,"Albany-Schenectady, NY CSA",62151,Medical and diagnostic laboratories,A,All establishments,2012,62,149177.00,N,52657,12855,631,7.2,8
330M200US104,104,"Albany-Schenectady, NY CSA",621511,Medical laboratories,A,All establishments,2012,26,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621512,Diagnostic imaging centers,A,All establishments,2012,36,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6216,Home health care services,A,All establishments,2012,62,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62161,Home health care services,A,All establishments,2012,62,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621610,Home health care services,A,All establishments,2012,62,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6219,Other ambulatory health care services,A,All establishments,2012,63,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62191,Ambulance services,A,All establishments,2012,51,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621910,Ambulance services,A,All establishments,2012,51,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62199,All other ambulatory health care services,A,All establishments,2012,12,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621991,Blood and organ banks,A,All establishments,2012,2,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",621999,All other miscellaneous ambulatory health care services,A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",622,Hospitals,A,All establishments,2012,21,3164733.00,N,1276928,307640,26442,0,8.9
330M200US104,104,"Albany-Schenectady, NY CSA",6221,General medical and surgical hospitals,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62211,General medical and surgical hospitals,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",622110,General medical and surgical hospitals,A,All establishments,2012,16,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6221101,"General medical and surgical hospitals, government",A,All establishments,2012,1,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6221102,"General medical and surgical hospitals, except government",A,All establishments,2012,15,2740225.00,N,1073319,257888,22788,0,10.3
330M200US104,104,"Albany-Schenectady, NY CSA",6222,Psychiatric and substance abuse hospitals,A,All establishments,2012,3,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62221,Psychiatric and substance abuse hospitals,A,All establishments,2012,3,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",622210,Psychiatric and substance abuse hospitals,A,All establishments,2012,3,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,2012,1,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,2012,2,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,2,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,2,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,2,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",623,Nursing and residential care facilities,A,All establishments,2012,640,1199437.00,N,547437,133885,21307,9.3,4
330M200US104,104,"Albany-Schenectady, NY CSA",6231,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,48,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62311,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,48,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",623110,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,48,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",A,All establishments,2012,495,400363.00,N,188748,47575,7959,11.9,8.3
330M200US104,104,"Albany-Schenectady, NY CSA",62321,Residential intellectual and developmental disability facilities,A,All establishments,2012,442,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",623210,Residential intellectual and developmental disability facilities,A,All establishments,2012,442,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62322,Residential mental health and substance abuse facilities,A,All establishments,2012,53,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",623220,Residential mental health and substance abuse facilities,A,All establishments,2012,53,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6233,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,61,142720.00,N,46323,12038,2712,8.2,0.3
330M200US104,104,"Albany-Schenectady, NY CSA",62331,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,61,142720.00,N,46323,12038,2712,8.2,0.3
330M200US104,104,"Albany-Schenectady, NY CSA",623311,Continuing care retirement communities,A,All establishments,2012,9,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",623312,Assisted living facilities for the elderly,A,All establishments,2012,52,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6239,Other residential care facilities,A,All establishments,2012,36,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62399,Other residential care facilities,A,All establishments,2012,36,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",623990,Other residential care facilities,A,All establishments,2012,36,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624,Social assistance,A,All establishments,2012,767,634415.00,N,311183,76686,14218,15.9,8.4
330M200US104,104,"Albany-Schenectady, NY CSA",6241,Individual and family services,A,All establishments,2012,321,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62411,Child and youth services,A,All establishments,2012,41,28387.00,N,16518,4112,804,38.2,1.3
330M200US104,104,"Albany-Schenectady, NY CSA",624110,Child and youth services,A,All establishments,2012,41,28387.00,N,16518,4112,804,38.2,1.3
330M200US104,104,"Albany-Schenectady, NY CSA",62412,Services for the elderly and persons with disabilities,A,All establishments,2012,155,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624120,Services for the elderly and persons with disabilities,A,All establishments,2012,155,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62419,Other individual and family services,A,All establishments,2012,125,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624190,Other individual and family services,A,All establishments,2012,125,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6242,"Community food and housing, and emergency and other relief services",A,All establishments,2012,77,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62421,Community food services,A,All establishments,2012,15,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624210,Community food services,A,All establishments,2012,15,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62422,Community housing services,A,All establishments,2012,56,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624221,Temporary shelters,A,All establishments,2012,23,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624229,Other community housing services,A,All establishments,2012,33,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62423,Emergency and other relief services,A,All establishments,2012,6,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624230,Emergency and other relief services,A,All establishments,2012,6,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6243,Vocational rehabilitation services,A,All establishments,2012,38,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62431,Vocational rehabilitation services,A,All establishments,2012,38,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624310,Vocational rehabilitation services,A,All establishments,2012,38,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",6244,Child day care services,A,All establishments,2012,331,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",62441,Child day care services,A,All establishments,2012,331,0.00,N,D,D,0,D,D
330M200US104,104,"Albany-Schenectady, NY CSA",624410,Child day care services,A,All establishments,2012,331,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62,Health care and social assistance,A,All establishments,2012,2991,7224403.00,N,2936436,721053,70572,10.2,3.5
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621,Ambulatory health care services,A,All establishments,2012,2075,2765036.00,N,1134155,266613,23958,18.5,6.4
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6211,Offices of physicians,A,All establishments,2012,592,959654.00,N,442370,97549,5589,20.3,8.5
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62111,Offices of physicians,A,All establishments,2012,592,959654.00,N,442370,97549,5589,20.3,8.5
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621111,Offices of physicians (except mental health specialists),A,All establishments,2012,542,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621112,"Offices of physicians, mental health specialists",A,All establishments,2012,50,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6212,Offices of dentists,A,All establishments,2012,484,410004.00,N,162831,38473,3515,31.8,7.1
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62121,Offices of dentists,A,All establishments,2012,484,410004.00,N,162831,38473,3515,31.8,7.1
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621210,Offices of dentists,A,All establishments,2012,484,410004.00,N,162831,38473,3515,31.8,7.1
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6213,Offices of other health practitioners,A,All establishments,2012,592,247379.00,N,100288,23885,2875,34.2,7.6
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62131,Offices of chiropractors,A,All establishments,2012,107,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621310,Offices of chiropractors,A,All establishments,2012,107,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62132,Offices of optometrists,A,All establishments,2012,66,44707.00,N,15514,3779,419,27.1,8.4
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621320,Offices of optometrists,A,All establishments,2012,66,44707.00,N,15514,3779,419,27.1,8.4
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62133,Offices of mental health practitioners (except physicians),A,All establishments,2012,110,35065.00,N,17093,4194,514,29,4.5
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621330,Offices of mental health practitioners (except physicians),A,All establishments,2012,110,35065.00,N,17093,4194,514,29,4.5
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62134,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,160,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621340,"Offices of physical, occupational and speech therapists, and audiologists",A,All establishments,2012,160,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6213401,Speech therapists and audiologists,A,All establishments,2012,49,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6213402,Physical and occupational therapists,A,All establishments,2012,111,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62139,Offices of all other health practitioners,A,All establishments,2012,149,52055.00,N,18008,4145,580,46,3.7
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621391,Offices of podiatrists,A,All establishments,2012,23,19379.00,N,8501,1779,159,24.5,0.5
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621399,Offices of all other miscellaneous health practitioners,A,All establishments,2012,126,32676.00,N,9507,2366,421,58.8,5.6
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6214,Outpatient care centers,A,All establishments,2012,188,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62141,Family planning centers,A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621410,Family planning centers,A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62142,Outpatient mental health and substance abuse centers,A,All establishments,2012,57,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621420,Outpatient mental health and substance abuse centers,A,All establishments,2012,57,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62149,Other outpatient care centers,A,All establishments,2012,121,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621492,Kidney dialysis centers,A,All establishments,2012,18,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621493,Freestanding ambulatory surgical and emergency centers,A,All establishments,2012,17,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621498,All other outpatient care centers,A,All establishments,2012,86,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6215,Medical and diagnostic laboratories,A,All establishments,2012,60,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62151,Medical and diagnostic laboratories,A,All establishments,2012,60,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621511,Medical laboratories,A,All establishments,2012,38,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621512,Diagnostic imaging centers,A,All establishments,2012,22,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6216,Home health care services,A,All establishments,2012,104,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62161,Home health care services,A,All establishments,2012,104,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621610,Home health care services,A,All establishments,2012,104,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6219,Other ambulatory health care services,A,All establishments,2012,55,114579.00,N,47316,11669,1230,14.6,4.9
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62191,Ambulance services,A,All establishments,2012,15,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621910,Ambulance services,A,All establishments,2012,15,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62199,All other ambulatory health care services,A,All establishments,2012,40,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621991,Blood and organ banks,A,All establishments,2012,7,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",621999,All other miscellaneous ambulatory health care services,A,All establishments,2012,33,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",622,Hospitals,A,All establishments,2012,28,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6221,General medical and surgical hospitals,A,All establishments,2012,17,3079074.00,N,1178379,301054,19425,0.1,0.4
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62211,General medical and surgical hospitals,A,All establishments,2012,17,3079074.00,N,1178379,301054,19425,0.1,0.4
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",622110,General medical and surgical hospitals,A,All establishments,2012,17,3079074.00,N,1178379,301054,19425,0.1,0.4
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6221101,"General medical and surgical hospitals, government",A,All establishments,2012,7,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6221102,"General medical and surgical hospitals, except government",A,All establishments,2012,10,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6222,Psychiatric and substance abuse hospitals,A,All establishments,2012,3,104981.00,N,58949,14610,1375,0,0
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62221,Psychiatric and substance abuse hospitals,A,All establishments,2012,3,104981.00,N,58949,14610,1375,0,0
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",622210,Psychiatric and substance abuse hospitals,A,All establishments,2012,3,104981.00,N,58949,14610,1375,0,0
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,2012,3,104981.00,N,58949,14610,1375,0,0
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,8,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,8,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,2012,8,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",623,Nursing and residential care facilities,A,All establishments,2012,236,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6231,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,33,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62311,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,33,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",623110,Nursing care facilities (skilled nursing facilities),A,All establishments,2012,33,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",A,All establishments,2012,109,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62321,Residential intellectual and developmental disability facilities,A,All establishments,2012,98,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",623210,Residential intellectual and developmental disability facilities,A,All establishments,2012,98,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62322,Residential mental health and substance abuse facilities,A,All establishments,2012,11,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",623220,Residential mental health and substance abuse facilities,A,All establishments,2012,11,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6233,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,83,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62331,Continuing care retirement communities and assisted living facilities for the elderly,A,All establishments,2012,83,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",623311,Continuing care retirement communities,A,All establishments,2012,13,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",623312,Assisted living facilities for the elderly,A,All establishments,2012,70,92553.00,N,32869,8122,1630,16,6.3
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6239,Other residential care facilities,A,All establishments,2012,11,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62399,Other residential care facilities,A,All establishments,2012,11,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",623990,Other residential care facilities,A,All establishments,2012,11,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",624,Social assistance,A,All establishments,2012,652,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",6241,Individual and family services,A,All establishments,2012,355,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62411,Child and youth services,A,All establishments,2012,60,41694.00,N,17832,4287,566,31,2.7
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",624110,Child and youth services,A,All establishments,2012,60,41694.00,N,17832,4287,566,31,2.7
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62412,Services for the elderly and persons with disabilities,A,All establishments,2012,145,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",624120,Services for the elderly and persons with disabilities,A,All establishments,2012,145,0.00,N,D,D,0,D,D
330M200US106,106,"Albuquerque-Santa Fe-Las Vegas, NM CSA",62419,Other individual and family services,A,All establishments,2012,150,0.00,N,D,D,0,D,D
